userid,version,sum_gamerounds,retention_1,retention_7,user_spend
58478,Gulf of Maine,7,False,False,19.07
58479,Gulf of Maine,5,False,True,20.42
58480,Gulf of Maine,2,False,True,12.95
58485,Gulf of Maine,7,True,True,17.05
58486,Gulf of Maine,32,False,False,18.63
58487,Gulf of Maine,9,False,False,18.16
58488,Gulf of Maine,6,False,False,21.01
58490,Gulf of Maine,9,False,False,12.76
58492,Gulf of Maine,38,True,False,14.64
58497,Gulf of Maine,12,False,True,13.66
58500,Gulf of Maine,133,True,True,15.56
58502,Gulf of Maine,16,False,True,9.63
58503,Gulf of Maine,90,True,True,10.98
58504,Gulf of Maine,180,True,True,12.33
58506,Gulf of Maine,16,False,False,15.38
58509,Gulf of Maine,33,False,False,15.87
58510,Gulf of Maine,13,False,False,16.44
58512,Gulf of Maine,3,False,False,13.79
58513,Gulf of Maine,3,False,False,16.0
58514,Gulf of Maine,0,False,False,16.83
58515,Gulf of Maine,20,True,True,16.0
58517,Gulf of Maine,18,False,False,17.03
58519,Gulf of Maine,53,False,False,17.68
58524,Gulf of Maine,35,False,False,17.37
58525,Gulf of Maine,4,False,False,14.48
58530,Gulf of Maine,831,True,False,13.32
58535,Gulf of Maine,25,True,False,14.91
58536,Gulf of Maine,25,True,False,11.68
58537,Gulf of Maine,16,True,False,20.58
58540,Gulf of Maine,145,True,False,10.5
58543,Gulf of Maine,19,False,False,12.06
58544,Gulf of Maine,4,False,False,11.67
58551,Gulf of Maine,2,False,False,17.93
58552,Gulf of Maine,57,False,False,13.11
58555,Gulf of Maine,39,False,False,4.92
58561,Gulf of Maine,237,True,False,14.43
58564,Gulf of Maine,4,True,False,13.56
58565,Gulf of Maine,35,True,False,10.32
58566,Gulf of Maine,18,False,False,13.0
58567,Gulf of Maine,2,False,False,16.18
58568,Gulf of Maine,26,False,True,11.93
58570,Gulf of Maine,30,False,False,15.9
58572,Gulf of Maine,2,False,True,16.49
58573,Gulf of Maine,18,False,False,21.29
58578,Gulf of Maine,7,False,False,14.49
58581,Gulf of Maine,1,False,False,14.27
58582,Gulf of Maine,0,False,True,16.09
58586,Gulf of Maine,29,False,True,11.04
58587,Gulf of Maine,154,True,False,20.87
58588,Gulf of Maine,12,False,False,12.22
58589,Gulf of Maine,119,True,False,8.91
58590,Gulf of Maine,2,False,True,8.69
58591,Gulf of Maine,8,False,False,13.73
58594,Gulf of Maine,418,True,False,13.55
58595,Gulf of Maine,30,False,False,14.86
58600,Gulf of Maine,29,True,False,13.78
58603,Gulf of Maine,62,True,False,10.87
58604,Gulf of Maine,0,False,False,16.85
58608,Gulf of Maine,264,True,True,12.44
58609,Gulf of Maine,0,False,False,15.48
58612,Gulf of Maine,0,False,True,17.16
58613,Gulf of Maine,45,True,False,12.77
58616,Gulf of Maine,182,True,False,17.71
58619,Gulf of Maine,0,False,False,12.72
58621,Gulf of Maine,2,False,False,16.31
58624,Gulf of Maine,12,False,False,16.97
58626,Gulf of Maine,47,True,True,16.57
58627,Gulf of Maine,19,False,False,17.0
58628,Gulf of Maine,0,False,False,9.28
58629,Gulf of Maine,17,True,False,11.9
58631,Gulf of Maine,10,False,False,14.32
58632,Gulf of Maine,20,False,False,12.07
58633,Gulf of Maine,21,True,False,13.69
58634,Gulf of Maine,69,True,True,13.64
58637,Gulf of Maine,3,False,True,15.34
58638,Gulf of Maine,0,False,False,12.05
58641,Gulf of Maine,0,False,False,10.61
58642,Gulf of Maine,1,False,False,11.47
58643,Gulf of Maine,28,True,False,12.19
58648,Gulf of Maine,224,True,False,12.8
58649,Gulf of Maine,24,True,False,12.12
58650,Gulf of Maine,79,True,True,14.12
58651,Gulf of Maine,1,False,False,16.61
58653,Gulf of Maine,4,False,False,12.7
58654,Gulf of Maine,710,False,False,17.53
58658,Gulf of Maine,10,True,False,15.95
58660,Gulf of Maine,14,False,True,12.08
58662,Gulf of Maine,25,True,False,12.54
58664,Gulf of Maine,2,False,False,18.42
58665,Gulf of Maine,3,False,False,11.82
58667,Gulf of Maine,81,True,False,14.13
58670,Gulf of Maine,3,False,False,16.52
58671,Gulf of Maine,34,True,False,14.82
58673,Gulf of Maine,31,False,False,9.45
58674,Gulf of Maine,7,False,False,18.02
58675,Gulf of Maine,1,False,False,17.18
58678,Gulf of Maine,2,True,False,10.05
58679,Gulf of Maine,4,False,False,16.76
58680,Gulf of Maine,57,True,True,13.47
58681,Gulf of Maine,47,False,False,14.4
58684,Gulf of Maine,46,False,False,12.1
58685,Gulf of Maine,425,True,False,15.11
58687,Gulf of Maine,49,True,False,11.68
58690,Gulf of Maine,47,True,False,15.29
58691,Gulf of Maine,1,False,False,14.6
58692,Gulf of Maine,15,False,False,10.25
58693,Gulf of Maine,3,False,False,14.14
58695,Gulf of Maine,38,False,False,17.67
58696,Gulf of Maine,18,False,False,12.72
58698,Gulf of Maine,6,True,False,15.88
58700,Gulf of Maine,114,True,False,10.31
58701,Gulf of Maine,2,False,True,14.58
58702,Gulf of Maine,232,True,False,13.18
58703,Gulf of Maine,1,False,True,10.24
58705,Gulf of Maine,13,False,False,16.41
58709,Gulf of Maine,17,False,False,18.21
58715,Gulf of Maine,64,True,True,17.93
58716,Gulf of Maine,16,False,False,15.3
58717,Gulf of Maine,2,False,False,17.23
58718,Gulf of Maine,71,False,False,14.95
58720,Gulf of Maine,57,True,True,13.89
58722,Gulf of Maine,38,True,False,15.73
58723,Gulf of Maine,3,False,False,11.88
58724,Gulf of Maine,53,True,False,15.58
58725,Gulf of Maine,13,False,True,14.81
58726,Gulf of Maine,555,True,False,15.52
58727,Gulf of Maine,2,False,False,11.87
58729,Gulf of Maine,296,True,True,14.98
58730,Gulf of Maine,156,True,False,17.84
58731,Gulf of Maine,2,False,True,14.95
58732,Gulf of Maine,38,True,False,15.37
58736,Gulf of Maine,15,True,True,15.81
58737,Gulf of Maine,70,True,True,17.06
58739,Gulf of Maine,4,False,False,15.05
58740,Gulf of Maine,3,False,False,15.58
58741,Gulf of Maine,2,False,False,14.93
58742,Gulf of Maine,141,True,False,13.45
58746,Gulf of Maine,19,True,False,17.0
58748,Gulf of Maine,16,True,False,13.51
58749,Gulf of Maine,22,True,False,10.37
58750,Gulf of Maine,2,True,True,13.39
58752,Gulf of Maine,29,True,True,13.77
58753,Gulf of Maine,11,False,False,16.95
58754,Gulf of Maine,4,False,False,17.02
58755,Gulf of Maine,24,False,False,16.59
58756,Gulf of Maine,11,False,True,20.06
58761,Gulf of Maine,4,False,False,13.9
58763,Gulf of Maine,0,False,False,10.4
58767,Gulf of Maine,53,False,False,17.46
58769,Gulf of Maine,5,False,False,17.23
58770,Gulf of Maine,2,False,False,18.62
58771,Gulf of Maine,19,False,True,12.73
58775,Gulf of Maine,283,True,False,13.08
58776,Gulf of Maine,1,False,True,20.96
58777,Gulf of Maine,6,False,True,12.97
58779,Gulf of Maine,54,True,True,18.05
58780,Gulf of Maine,25,False,True,15.17
58784,Gulf of Maine,43,True,False,17.71
58785,Gulf of Maine,0,False,False,20.8
58786,Gulf of Maine,20,False,False,12.85
58787,Gulf of Maine,11,False,False,10.02
58788,Gulf of Maine,36,False,False,14.11
58790,Gulf of Maine,31,True,False,17.55
58792,Gulf of Maine,4,False,True,10.04
58795,Gulf of Maine,32,False,False,18.85
58797,Gulf of Maine,16,False,False,12.54
58799,Gulf of Maine,1,False,False,16.35
58800,Gulf of Maine,1,False,False,15.2
58803,Gulf of Maine,22,True,False,12.0
58805,Gulf of Maine,4,False,False,14.05
58807,Gulf of Maine,17,False,False,13.78
58808,Gulf of Maine,157,True,False,14.09
58809,Gulf of Maine,3,False,False,18.85
58812,Gulf of Maine,20,False,False,13.64
58813,Gulf of Maine,15,True,False,15.49
58814,Gulf of Maine,13,True,False,15.83
58815,Gulf of Maine,713,False,False,12.32
58816,Gulf of Maine,281,True,False,14.73
58817,Gulf of Maine,28,True,False,17.1
58819,Gulf of Maine,18,True,False,16.03
58820,Gulf of Maine,4,False,False,14.87
58821,Gulf of Maine,12,False,False,15.66
58822,Gulf of Maine,20,True,False,11.9
58824,Gulf of Maine,13,False,False,14.49
58827,Gulf of Maine,0,False,False,12.63
58828,Gulf of Maine,2,True,False,18.15
58830,Gulf of Maine,5,False,False,18.06
58831,Gulf of Maine,2,False,False,15.22
58836,Gulf of Maine,18,False,True,16.33
58840,Gulf of Maine,4,False,False,20.51
58842,Gulf of Maine,18,True,False,15.35
58843,Gulf of Maine,61,True,False,9.65
58846,Gulf of Maine,2,False,False,14.44
58850,Gulf of Maine,32,True,False,15.84
58851,Gulf of Maine,15,True,False,8.91
58852,Gulf of Maine,30,False,False,19.53
58854,Gulf of Maine,0,False,False,17.89
58855,Gulf of Maine,6,True,True,7.66
58858,Gulf of Maine,12,False,True,16.02
58863,Gulf of Maine,226,True,False,16.09
58864,Gulf of Maine,5,False,False,17.69
58866,Gulf of Maine,5,True,False,11.76
58867,Gulf of Maine,668,True,False,14.16
58868,Gulf of Maine,30,True,False,12.3
58872,Gulf of Maine,64,True,True,15.76
58873,Gulf of Maine,0,False,False,11.38
58875,Gulf of Maine,5,False,False,10.75
58876,Gulf of Maine,45,True,False,15.12
58879,Gulf of Maine,8,True,False,12.47
58881,Gulf of Maine,27,True,False,13.4
58882,Gulf of Maine,165,True,False,21.57
58885,Gulf of Maine,3,False,True,15.82
58890,Gulf of Maine,25,True,False,14.45
58893,Gulf of Maine,7,False,True,11.51
58894,Gulf of Maine,20,True,False,14.81
58899,Gulf of Maine,32,True,True,13.52
58901,Gulf of Maine,0,False,False,17.86
58902,Gulf of Maine,12,False,False,19.05
58904,Gulf of Maine,136,False,True,16.38
58906,Gulf of Maine,19,True,False,11.84
58907,Gulf of Maine,6,False,False,17.03
58908,Gulf of Maine,11,True,False,12.38
58909,Gulf of Maine,200,False,False,14.77
58914,Gulf of Maine,16,False,True,13.42
58915,Gulf of Maine,44,True,True,14.11
58918,Gulf of Maine,0,False,False,11.25
58919,Gulf of Maine,1,False,False,16.53
58921,Gulf of Maine,0,False,False,12.74
58923,Gulf of Maine,274,True,True,14.5
58926,Gulf of Maine,162,True,False,10.05
58929,Gulf of Maine,0,False,False,18.01
58930,Gulf of Maine,18,True,False,15.44
58931,Gulf of Maine,21,True,False,12.11
58933,Gulf of Maine,22,False,False,18.46
58936,Gulf of Maine,17,True,False,16.71
58937,Gulf of Maine,8,False,False,18.16
58938,Gulf of Maine,1,False,False,18.87
58939,Gulf of Maine,35,False,False,19.39
58940,Gulf of Maine,131,True,False,14.0
58945,Gulf of Maine,11,False,False,14.57
58950,Gulf of Maine,2,False,True,12.3
58953,Gulf of Maine,2,False,False,16.0
58955,Gulf of Maine,2,False,False,13.74
58958,Gulf of Maine,4,False,False,15.69
58959,Gulf of Maine,236,True,False,13.2
58960,Gulf of Maine,7,False,False,15.61
58961,Gulf of Maine,3,False,False,19.08
58963,Gulf of Maine,4,False,False,17.61
58964,Gulf of Maine,7,True,False,14.19
58965,Gulf of Maine,18,True,True,14.66
58971,Gulf of Maine,35,True,False,19.57
58972,Gulf of Maine,7,True,False,13.94
58973,Gulf of Maine,9,True,True,19.02
58974,Gulf of Maine,19,False,False,15.28
58975,Gulf of Maine,2,False,False,16.88
58976,Gulf of Maine,43,True,False,15.49
58977,Gulf of Maine,35,False,False,13.78
58979,Gulf of Maine,1,False,True,10.6
58981,Gulf of Maine,35,False,False,17.92
58982,Gulf of Maine,55,True,False,9.86
58984,Gulf of Maine,265,True,False,16.06
58985,Gulf of Maine,35,True,False,16.42
58986,Gulf of Maine,98,True,True,18.09
58987,Gulf of Maine,38,True,False,17.5
58988,Gulf of Maine,126,True,False,15.46
58990,Gulf of Maine,4,False,False,15.97
58994,Gulf of Maine,1,False,True,12.13
58995,Gulf of Maine,8,True,False,20.22
58998,Gulf of Maine,33,False,False,13.19
59000,Gulf of Maine,100,True,False,15.51
59002,Gulf of Maine,6,True,False,23.09
59003,Gulf of Maine,72,True,False,17.31
59004,Gulf of Maine,48,True,False,11.89
59008,Gulf of Maine,2,False,False,10.39
59010,Gulf of Maine,7,False,False,17.33
59014,Gulf of Maine,177,True,False,9.17
59016,Gulf of Maine,19,False,False,15.03
59017,Gulf of Maine,7,False,False,13.98
59020,Gulf of Maine,119,True,False,14.82
59021,Gulf of Maine,6,False,True,16.14
59022,Gulf of Maine,6,False,False,13.39
59024,Gulf of Maine,3,False,True,11.92
59025,Gulf of Maine,0,False,False,12.7
59026,Gulf of Maine,8,False,False,13.94
59028,Gulf of Maine,38,True,False,16.36
59030,Gulf of Maine,42,True,False,17.45
59032,Gulf of Maine,230,True,False,17.6
59033,Gulf of Maine,105,True,True,16.0
59034,Gulf of Maine,5,True,False,15.02
59035,Gulf of Maine,17,False,False,14.76
59037,Gulf of Maine,114,True,False,18.34
59043,Gulf of Maine,12,True,False,15.22
59044,Gulf of Maine,4,False,False,18.53
59051,Gulf of Maine,3,False,False,14.55
59054,Gulf of Maine,4,False,True,13.2
59056,Gulf of Maine,33,True,True,16.66
59057,Gulf of Maine,53,True,False,13.8
59059,Gulf of Maine,5,False,False,14.94
59061,Gulf of Maine,11,True,False,15.24
59063,Gulf of Maine,4,True,False,11.32
59064,Gulf of Maine,79,True,False,7.91
59066,Gulf of Maine,1,False,False,12.36
59068,Gulf of Maine,132,False,False,15.49
59071,Gulf of Maine,4,True,False,13.79
59073,Gulf of Maine,2,False,False,11.33
59079,Gulf of Maine,2,False,False,14.34
59086,Gulf of Maine,1,False,True,12.44
59087,Gulf of Maine,30,False,False,10.63
59088,Gulf of Maine,270,True,True,13.71
59089,Gulf of Maine,3,False,False,16.68
59091,Gulf of Maine,0,False,True,14.56
59092,Gulf of Maine,1,False,False,16.27
59095,Gulf of Maine,16,False,False,16.81
59100,Gulf of Maine,9,False,False,9.85
59102,Gulf of Maine,5,False,True,7.74
59103,Gulf of Maine,4,False,False,14.37
59105,Gulf of Maine,1,False,True,14.49
59107,Gulf of Maine,10,False,False,17.78
59109,Gulf of Maine,161,True,False,14.78
59111,Gulf of Maine,20,False,False,14.95
59113,Gulf of Maine,5,False,False,19.12
59114,Gulf of Maine,50,False,False,15.26
59115,Gulf of Maine,41,True,False,16.84
59117,Gulf of Maine,53,True,False,17.36
59121,Gulf of Maine,20,True,True,13.96
59122,Gulf of Maine,34,False,True,15.51
59124,Gulf of Maine,4,False,False,17.68
59126,Gulf of Maine,319,True,False,15.35
59129,Gulf of Maine,4,False,False,17.45
59130,Gulf of Maine,7,False,False,9.33
59131,Gulf of Maine,20,True,False,14.42
59138,Gulf of Maine,20,False,False,15.86
59139,Gulf of Maine,4,False,False,17.86
59140,Gulf of Maine,9,False,False,10.06
59141,Gulf of Maine,89,True,False,16.99
59145,Gulf of Maine,39,True,False,14.93
59146,Gulf of Maine,14,True,False,11.07
59148,Gulf of Maine,17,True,False,17.43
59151,Gulf of Maine,3,False,False,16.3
59157,Gulf of Maine,19,False,False,20.09
59159,Gulf of Maine,395,True,False,13.04
59160,Gulf of Maine,13,False,False,14.22
59162,Gulf of Maine,1,False,False,12.45
59163,Gulf of Maine,1,False,False,9.94
59164,Gulf of Maine,19,True,True,16.55
59166,Gulf of Maine,4,False,False,20.24
59167,Gulf of Maine,8,True,False,20.04
59168,Gulf of Maine,408,True,True,13.81
59170,Gulf of Maine,191,True,False,17.69
59171,Gulf of Maine,173,True,False,15.37
59173,Gulf of Maine,0,False,False,14.85
59174,Gulf of Maine,43,True,False,18.57
59176,Gulf of Maine,366,True,False,13.92
59180,Gulf of Maine,14,False,False,15.94
59183,Gulf of Maine,1,False,True,17.73
59184,Gulf of Maine,32,False,False,18.9
59185,Gulf of Maine,311,True,False,13.59
59186,Gulf of Maine,4,False,False,19.48
59188,Gulf of Maine,7,False,False,16.64
59189,Gulf of Maine,272,True,False,17.64
59192,Gulf of Maine,9,False,False,15.25
59193,Gulf of Maine,183,True,False,12.12
59195,Gulf of Maine,105,True,True,14.73
59196,Gulf of Maine,4,False,False,18.05
59197,Gulf of Maine,42,True,True,17.76
59199,Gulf of Maine,27,True,True,13.66
59201,Gulf of Maine,78,True,False,15.46
59202,Gulf of Maine,23,True,False,11.26
59203,Gulf of Maine,67,True,False,15.08
59204,Gulf of Maine,29,False,True,9.41
59208,Gulf of Maine,182,False,True,10.17
59209,Gulf of Maine,34,False,False,14.4
59213,Gulf of Maine,10,True,True,16.08
59215,Gulf of Maine,10,False,False,17.07
59217,Gulf of Maine,30,True,False,12.83
59219,Gulf of Maine,191,True,False,13.84
59223,Gulf of Maine,4,False,False,13.0
59224,Gulf of Maine,25,False,False,15.95
59225,Gulf of Maine,103,True,False,14.48
59226,Gulf of Maine,2,False,False,18.56
59229,Gulf of Maine,66,False,True,12.61
59230,Gulf of Maine,8,True,True,10.62
59231,Gulf of Maine,2,False,False,15.97
59232,Gulf of Maine,6,True,False,14.93
59233,Gulf of Maine,6,True,False,15.35
59235,Gulf of Maine,68,True,True,14.9
59236,Gulf of Maine,106,False,False,18.2
59237,Gulf of Maine,18,False,False,19.6
59238,Gulf of Maine,8,False,False,16.36
59239,Gulf of Maine,61,True,False,12.27
59243,Gulf of Maine,0,False,False,12.23
59247,Gulf of Maine,178,True,False,18.14
59249,Gulf of Maine,4,False,False,17.67
59252,Gulf of Maine,137,True,False,19.56
59253,Gulf of Maine,134,True,False,17.35
59259,Gulf of Maine,4,False,False,21.64
59260,Gulf of Maine,160,True,False,18.53
59261,Gulf of Maine,4,False,True,15.84
59262,Gulf of Maine,25,True,False,18.99
59265,Gulf of Maine,1,False,False,16.17
59267,Gulf of Maine,141,True,False,14.41
59268,Gulf of Maine,63,True,False,8.0
59269,Gulf of Maine,59,True,False,16.21
59271,Gulf of Maine,126,True,False,15.62
59275,Gulf of Maine,2,False,False,15.07
59279,Gulf of Maine,16,False,False,13.73
59280,Gulf of Maine,4,False,False,13.92
59281,Gulf of Maine,7,False,False,12.17
59283,Gulf of Maine,0,False,False,16.27
59284,Gulf of Maine,3,False,False,11.51
59285,Gulf of Maine,44,True,True,14.65
59287,Gulf of Maine,189,True,False,14.02
59288,Gulf of Maine,3,True,False,10.07
59289,Gulf of Maine,58,True,False,12.41
59296,Gulf of Maine,218,True,False,17.93
59298,Gulf of Maine,46,True,False,15.24
59299,Gulf of Maine,113,True,False,16.3
59300,Gulf of Maine,0,False,False,18.31
59304,Gulf of Maine,10,True,True,14.8
59305,Gulf of Maine,119,True,True,14.01
59308,Gulf of Maine,2,False,False,9.89
59310,Gulf of Maine,16,False,False,12.47
59314,Gulf of Maine,54,True,False,14.06
59316,Gulf of Maine,129,True,False,15.97
59319,Gulf of Maine,0,False,True,7.67
59321,Gulf of Maine,16,True,False,13.81
59322,Gulf of Maine,3,False,False,12.72
59324,Gulf of Maine,64,False,True,13.67
59326,Gulf of Maine,1,False,False,12.1
59327,Gulf of Maine,7,False,False,15.1
59328,Gulf of Maine,56,True,False,15.54
59332,Gulf of Maine,0,False,False,17.08
59335,Gulf of Maine,6,True,False,17.55
59338,Gulf of Maine,138,True,False,14.3
59339,Gulf of Maine,37,False,False,13.39
59341,Gulf of Maine,8,False,False,17.51
59344,Gulf of Maine,11,False,False,13.36
59345,Gulf of Maine,43,True,True,20.02
59347,Gulf of Maine,8,False,True,16.21
59348,Gulf of Maine,3,False,True,13.32
59351,Gulf of Maine,2,False,False,17.68
59353,Gulf of Maine,146,True,False,13.68
59354,Gulf of Maine,3,True,True,18.44
59355,Gulf of Maine,486,True,False,20.58
59356,Gulf of Maine,3,False,False,15.12
59358,Gulf of Maine,18,False,False,15.17
59359,Gulf of Maine,40,True,True,15.92
59360,Gulf of Maine,40,False,False,14.95
59362,Gulf of Maine,6,False,False,14.32
59363,Gulf of Maine,1,False,False,15.46
59364,Gulf of Maine,24,True,False,18.32
59368,Gulf of Maine,1,False,False,15.18
59370,Gulf of Maine,151,True,False,13.48
59372,Gulf of Maine,7,False,False,17.59
59375,Gulf of Maine,15,False,False,14.41
59377,Gulf of Maine,31,True,True,14.84
59378,Gulf of Maine,26,True,False,17.97
59380,Gulf of Maine,11,False,False,18.86
59383,Gulf of Maine,34,False,False,16.34
59385,Gulf of Maine,1,False,False,16.5
59387,Gulf of Maine,10,False,True,9.65
59388,Gulf of Maine,14,False,False,14.17
59392,Gulf of Maine,19,True,False,13.07
59395,Gulf of Maine,87,True,False,13.92
